Model,Language,Temp,vul@1,vul@3,vul@5,in_vul@1,in_vul@3,in_vul@5,security@1,security@3,security@5,in_security@1,in_security@3,in_security@5
gemini-2.5-flash,Hungarian,1.0,41.973684210526315,43.85338345864662,44.71804511278196,63.94736842105263,66.63533834586465,67.59398496240603,57.89473684210527,56.84210526315789,56.84210526315789,35.78947368421053,35.78947368421053,34.73684210526316
gemini-2.5-flash,English,1.0,46.345588235294116,46.87647058823529,46.97963800904977,64.34558823529412,67.39432773109243,68.72963800904978,53.0,53.0,53.0,37.0,34.0,33.0
starcoder2,Acehnese,0.8,6.478873239436619,15.669014084507044,21.467695059244356,11.971830985915492,29.56572769953052,41.19718309859155,94.36619718309859,85.91549295774648,77.46478873239437,90.14084507042254,71.83098591549296,60.56338028169014
starcoder2,Hebrew,0.8,5.340909090909092,14.479166666666668,21.875,9.659090909090908,24.17613636363636,34.568903318903324,93.18181818181817,82.95454545454545,77.27272727272727,90.9090909090909,75.0,65.9090909090909
starcoder2,Vietnamese,0.8,6.363636363636364,16.818181818181817,24.72041847041847,11.363636363636363,26.107954545454547,35.579004329004334,97.72727272727273,85.22727272727273,75.0,94.31818181818183,76.13636363636364,65.9090909090909
starcoder2,Indonesian,0.8,5.978260869565219,15.914855072463768,23.649930986887508,11.413043478260871,27.92572463768116,39.924085576259486,96.73913043478261,90.21739130434783,79.34782608695652,91.30434782608695,73.91304347826086,61.95652173913043
starcoder2,Malayalam,0.8,4.933333333333334,13.233333333333333,20.105820105820104,12.399999999999999,28.300000000000004,38.994708994709,96.0,88.0,78.66666666666666,90.66666666666666,74.66666666666667,62.66666666666667
starcoder2,Tagalog,0.8,4.222222222222222,11.712962962962964,17.993827160493826,9.444444444444445,23.296296296296294,33.06878306878307,93.33333333333333,87.77777777777777,84.44444444444444,86.66666666666667,78.88888888888889,71.11111111111111
starcoder2,Dutch,0.8,6.5555555555555545,16.12037037037037,23.06878306878307,12.222222222222225,29.07407407407407,39.766313932980594,93.33333333333333,78.88888888888889,74.44444444444444,85.55555555555556,63.33333333333333,55.55555555555556
starcoder2,German,0.8,8.369565217391305,20.606884057971016,28.7827812284334,13.586956521739129,30.389492753623188,40.42443064182194,92.3913043478261,79.34782608695652,75.0,85.86956521739131,68.47826086956522,60.86956521739131
starcoder2,Afrikaans,0.8,6.144578313253011,16.194779116465863,23.833428953910882,11.686746987951805,28.21285140562249,39.266590170204616,97.59036144578313,89.1566265060241,80.72289156626506,93.97590361445783,79.51807228915662,65.06024096385542
starcoder2,Portuguese,0.8,4.457831325301206,11.666666666666666,17.369477911646587,8.674698795180722,20.04016064257028,27.710843373493976,98.79518072289156,90.36144578313254,84.33734939759037,93.97590361445783,81.92771084337349,73.49397590361446
starcoder2,Spanish,0.8,5.652173913043478,14.257246376811597,20.6608005521049,9.782608695652174,23.188405797101453,32.854554865424426,95.65217391304348,89.13043478260869,84.78260869565217,90.21739130434783,80.43478260869566,73.91304347826086
